Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Header.stamp.secs,Offset_UTM_easting,Offset_UTM_northing
1663962534.35711,0,71334,0,GPS1_Frame,42.332225,-71.086035,18.6,328137.482095572,4688771.2367831,19,T,1427,1137.48209557205,271.236783104017
1663962535.3568,0,71335,0,GPS1_Frame,42.3322216666667,-71.0860266666667,18.6,328138.15960479,4688770.84980075,19,T,1428,1138.15960479039,270.849800749682
1663962536.35536,0,71336,0,GPS1_Frame,42.3322183333333,-71.086015,18.6,328139.111749492,4688770.45608193,19,T,1429,1139.11174949165,270.456081934273
1663962537.3617,0,71337,0,GPS1_Frame,42.3322133333333,-71.0860033333333,18.7,328140.059354733,4688769.87729279,19,T,1430,1140.0593547328,269.877292793244
1663962538.35789,0,71338,0,GPS1_Frame,42.3322083333333,-71.0859916666667,18.7,328141.006960127,4688769.29850379,19,T,1431,1141.00696012715,269.298503785394
1663962539.35872,0,71339,0,GPS1_Frame,42.3322033333333,-71.0859783333333,18.7,328142.091883412,4688768.71634671,19,T,1432,1142.09188341204,268.716346709989
1663962540.36062,0,71340,0,GPS1_Frame,42.3321983333333,-71.0859666666667,18.7,328143.039489121,4688768.13755798,19,T,1433,1143.03948912129,268.13755798433
1663962541.35632,0,71341,0,GPS1_Frame,42.3321933333333,-71.085955,18.6,328143.987094986,4688767.5587694,19,T,1434,1143.98709498579,267.558769396506
1663962542.36135,0,71342,0,GPS1_Frame,42.3321883333333,-71.0859433333333,18.6,328144.934701003,4688766.97998094,19,T,1435,1144.93470100348,266.979980941862
1663962543.36124,0,71343,0,GPS1_Frame,42.332185,-71.08593,18.6,328146.024164352,4688766.58289495,19,T,1436,1146.02416435198,266.582894950174
1663962544.36,0,71344,0,GPS1_Frame,42.33218,-71.0859183333333,18.7,328146.971770661,4688766.00410678,19,T,1437,1146.97177066084,266.004106778651
1663962545.39998,0,71345,0,GPS1_Frame,42.3321766666667,-71.085905,18.8,328148.061234265,4688765.60702111,19,T,1438,1148.06123426527,265.607021112926
1663962546.35985,0,71346,0,GPS1_Frame,42.3321716666667,-71.0858916666667,18.8,328149.146158667,4688765.02486517,19,T,1439,1149.14615866682,265.024865165353
1663962547.35808,0,71347,0,GPS1_Frame,42.3321666666667,-71.0858783333333,18.8,328150.231083247,4688764.44270939,19,T,1440,1150.23108324735,264.442709390074
1663962548.40185,0,71348,0,GPS1_Frame,42.3321633333333,-71.0858666666667,18.7,328151.183229435,4688764.04899226,19,T,1441,1151.1832294346,264.048992264085
1663962549.35998,0,71349,0,GPS1_Frame,42.3321583333333,-71.0858533333333,18.7,328152.268154322,4688763.46683681,19,T,1442,1152.26815432205,263.466836814769
1663962550.36271,0,71350,0,GPS1_Frame,42.3321533333333,-71.0858416666667,18.7,328153.215761541,4688762.88804952,19,T,1443,1153.21576154116,262.888049514964
1663962551.36117,0,71351,0,GPS1_Frame,42.33215,-71.0858283333333,18.8,328154.305225942,4688762.49096485,19,T,1444,1154.30522594193,262.490964847617
1663962552.40083,0,71352,0,GPS1_Frame,42.332145,-71.0858166666667,18.8,328155.252833452,4688761.91217784,19,T,1445,1155.25283345231,261.912177837454
1663962553.3628,0,71353,0,GPS1_Frame,42.33214,-71.085805,18.8,328156.200441116,4688761.33339096,19,T,1446,1156.20044111577,261.333390957676
1663962554.36172,0,71354,0,GPS1_Frame,42.332135,-71.0857916666667,19,328157.285366815,4688760.75123631,19,T,1447,1157.28536681493,260.751236313023
1663962555.35627,0,71355,0,GPS1_Frame,42.33213,-71.0857816666667,19,328158.095656902,4688760.1758176,19,T,1448,1158.09565690206,260.175817603245
1663962556.39592,0,71356,0,GPS1_Frame,42.332125,-71.0857683333333,19,328159.180582927,4688759.59366326,19,T,1449,1159.18058292702,259.593663260341
1663962557.35662,0,71357,0,GPS1_Frame,42.33212,-71.0857566666667,19,328160.128191214,4688759.01487693,19,T,1450,1160.12819121382,259.0148769347
1663962558.36356,0,71358,0,GPS1_Frame,42.3321133333333,-71.0857433333333,19.1,328161.208578595,4688758.24765247,19,T,1451,1161.20857859519,258.247652465478
1663962559.39724,0,71359,0,GPS1_Frame,42.3321083333333,-71.0857333333333,19.2,328162.018869283,4688757.67223423,19,T,1452,1162.0188692825,257.672234225087
1663962560.39936,0,71360,0,GPS1_Frame,42.332105,-71.0857216666667,19.2,328162.971016993,4688757.27851875,19,T,1453,1162.97101699287,257.278518753126
1663962561.36235,0,71361,0,GPS1_Frame,42.3321,-71.08571,19.2,328163.918625892,4688756.69973296,19,T,1454,1163.91862589214,256.69973295927
1663962562.35864,0,71362,0,GPS1_Frame,42.3320933333333,-71.0856983333333,19.2,328164.861696058,4688755.93587685,19,T,1455,1164.86169605789,255.935876845382
1663962563.4009,0,71363,0,GPS1_Frame,42.3320883333333,-71.0856866666667,19.3,328165.809305289,4688755.35709132,19,T,1456,1165.80930528929,255.357091318816
1663962564.35902,0,71364,0,GPS1_Frame,42.332085,-71.085675,19.4,328166.761453507,4688754.96337638,19,T,1457,1166.76145350677,254.963376377709
1663962565.36328,0,71365,0,GPS1_Frame,42.3320816666667,-71.0856633333333,19.4,328167.71360183,4688754.56966157,19,T,1458,1167.71360182989,254.569661566056
1663962566.39933,0,71366,0,GPS1_Frame,42.33208,-71.0856516666667,19.5,328168.670289034,4688754.36101734,19,T,1459,1168.67028903414,254.361017339863
1663962567.35939,0,71367,0,GPS1_Frame,42.3320783333333,-71.0856383333333,19.5,328169.764294298,4688754.14900559,19,T,1460,1169.76429429767,254.149005592801
1663962568.39502,0,71368,0,GPS1_Frame,42.3320783333333,-71.0856266666667,19.6,328170.725520335,4688754.1254321,19,T,1461,1170.72552033514,254.125432101078
1663962569.35454,0,71369,0,GPS1_Frame,42.3320783333333,-71.0856166666667,19.6,328171.549428369,4688754.10522636,19,T,1462,1171.54942836933,254.105226355605
1663962570.35516,0,71370,0,GPS1_Frame,42.3320833333333,-71.0856066666667,19.6,328172.386952458,4688754.64023206,19,T,1463,1172.38695245842,254.640232057311
1663962571.35593,0,71371,0,GPS1_Frame,42.3320916666667,-71.0855983333333,19.5,328173.096235772,4688755.54874635,19,T,1464,1173.0962357719,255.548746344633
1663962572.38541,0,71372,0,GPS1_Frame,42.3321,-71.0855933333333,19.4,328173.530882993,4688756.46399585,19,T,1465,1173.53088299261,256.463995848782
1663962573.35586,0,71373,0,GPS1_Frame,42.33211,-71.0855883333333,19.4,328173.970068752,4688757.56431583,19,T,1466,1173.97006875218,257.564315830357
1663962574.35948,0,71374,0,GPS1_Frame,42.33212,-71.0855833333333,19.3,328174.40925439,4688758.66463584,19,T,1467,1174.40925439034,258.664635838941
1663962575.35988,0,71375,0,GPS1_Frame,42.3321283333333,-71.0855783333333,19.2,328174.843901275,4688759.57988542,19,T,1468,1174.84390127461,259.579885417596
1663962576.39319,0,71376,0,GPS1_Frame,42.3321366666667,-71.0855716666667,19,328175.415865929,4688760.49176748,19,T,1469,1175.41586592858,260.491767476313
1663962577.39062,0,71377,0,GPS1_Frame,42.332145,-71.0855633333333,18.9,328176.125148302,4688761.40028205,19,T,1470,1176.12514830183,261.40028204862
1663962578.393,0,71378,0,GPS1_Frame,42.332155,-71.0855566666667,18.8,328176.701651239,4688762.49723466,19,T,1471,1176.70165123936,262.497234656475
1663962579.35469,0,71379,0,GPS1_Frame,42.3321633333333,-71.0855516666667,18.7,328177.136297617,4688763.41248437,19,T,1472,1177.13629761711,263.412484370172
1663962580.39615,0,71380,0,GPS1_Frame,42.3321733333333,-71.0855466666667,18.7,328177.575482452,4688764.51280456,19,T,1473,1177.5754824524,264.512804558501
1663962581.3602,0,71381,0,GPS1_Frame,42.3321833333333,-71.0855383333333,18.6,328178.289302715,4688765.60638979,19,T,1474,1178.28930271487,265.606389785185
1663962582.35856,0,71382,0,GPS1_Frame,42.3321916666667,-71.0855316666667,18.7,328178.861266477,4688766.51827211,19,T,1475,1178.86126647668,266.518272106536
1663962583.39727,0,71383,0,GPS1_Frame,42.3321983333333,-71.0855266666667,18.6,328179.291373838,4688767.24845149,19,T,1476,1179.29137383809,267.248451489024
1663962584.35866,0,71384,0,GPS1_Frame,42.3322083333333,-71.0855183333333,18.7,328180.005193579,4688768.34203688,19,T,1477,1180.00519357919,268.342036880553
1663962585.36049,0,71385,0,GPS1_Frame,42.3322166666667,-71.0855116666667,18.6,328180.577156918,4688769.25391933,19,T,1478,1180.57715691772,269.253919334151
1663962586.35937,0,71386,0,GPS1_Frame,42.3322233333333,-71.0855033333333,18.7,328181.281899325,4688769.97736394,19,T,1479,1181.28189932543,269.977363939397
1663962587.36316,0,71387,0,GPS1_Frame,42.3322333333333,-71.0854933333333,18.7,328182.133036167,4688771.0675821,19,T,1480,1182.13303616736,271.06758210063
1663962588.36206,0,71388,0,GPS1_Frame,42.3322433333333,-71.0854866666667,18.7,328182.709537462,4688772.16453517,19,T,1481,1182.70953746227,272.164535166696
1663962589.36151,0,71389,0,GPS1_Frame,42.3322533333333,-71.0854783333333,18.7,328183.423356215,4688773.25812088,19,T,1482,1183.42335621454,273.258120883256
1663962590.39038,0,71390,0,GPS1_Frame,42.3322633333333,-71.0854716666667,18.8,328183.999857149,4688774.35507405,19,T,1483,1183.9998571492,274.355074051768
1663962591.36099,0,71391,0,GPS1_Frame,42.3322733333333,-71.085465,18.8,328184.576357915,4688775.45202726,19,T,1484,1184.57635791466,275.452027260326
1663962592.36306,0,71392,0,GPS1_Frame,42.3322833333333,-71.08546,18.8,328185.015540958,4688776.55234788,19,T,1485,1185.01554095832,276.552347878925
1663962593.36265,0,71393,0,GPS1_Frame,42.3322933333333,-71.0854533333333,18.7,328185.592041407,4688777.64930117,19,T,1486,1185.59204140719,277.64930116944
1663962594.36224,0,71394,0,GPS1_Frame,42.332305,-71.0854466666667,18.7,328186.173080044,4688778.93132495,19,T,1487,1186.17308004363,278.931324954145
1663962595.42867,0,71395,0,GPS1_Frame,42.3323133333333,-71.08544,18.7,328186.745041799,4688779.84320788,19,T,1488,1186.74504179921,279.843207875267
1663962596.36064,0,71396,0,GPS1_Frame,42.3323216666667,-71.0854333333333,18.6,328187.317003413,4688780.75509084,19,T,1489,1187.31700341305,280.75509083923
1663962597.36058,0,71397,0,GPS1_Frame,42.33233,-71.0854283333333,18.6,328187.751647428,4688781.67034116,19,T,1490,1187.75164742814,281.670341159217
1663962598.39934,0,71398,0,GPS1_Frame,42.3323366666667,-71.0854233333333,18.5,328188.181753029,4688782.40052105,19,T,1491,1188.18175302894,282.400521051139
1663962599.36222,0,71399,0,GPS1_Frame,42.3323433333333,-71.0854183333333,18.4,328188.611858545,4688783.13070097,19,T,1492,1188.61185854475,283.130700966343
1663962600.36091,0,71400,0,GPS1_Frame,42.3323516666667,-71.08541,18.3,328189.321137083,4688784.03921679,19,T,1493,1189.32113708323,284.039216785692
1663962601.36107,0,71401,0,GPS1_Frame,42.3323616666667,-71.0854033333333,18.2,328189.897636317,4688785.1361704,19,T,1494,1189.89763631742,285.136170401238
1663962602.3631,0,71402,0,GPS1_Frame,42.33237,-71.0853966666667,18.1,328190.469597129,4688786.04805361,19,T,1495,1190.46959712857,286.048053605482
1663962603.42705,0,71403,0,GPS1_Frame,42.33238,-71.0853883333333,18.1,328191.183413388,4688787.14164006,19,T,1496,1191.18341338763,287.141640056856
1663962604.36224,0,71404,0,GPS1_Frame,42.33239,-71.085385,18.1,328191.485277456,4688788.2453283,19,T,1497,1191.48527745635,288.245328300633
1663962605.36375,0,71405,0,GPS1_Frame,42.3323983333333,-71.08538,18.1,328191.919920527,4688789.16057886,19,T,1498,1191.91992052714,289.160578859039
1663962606.3645,0,71406,0,GPS1_Frame,42.332405,-71.085375,17.9,328192.350025283,4688789.89075899,19,T,1499,1192.35002528294,289.890758987516
1663962607.39767,0,71407,0,GPS1_Frame,42.3324133333333,-71.0853683333333,17.8,328192.92198543,4688790.80264238,19,T,1500,1192.92198543018,290.802642378956
1663962608.35729,0,71408,0,GPS1_Frame,42.3324216666667,-71.0853616666667,17.7,328193.493945431,4688791.71452581,19,T,1501,1193.49394543143,291.714525811374
1663962609.40262,0,71409,0,GPS1_Frame,42.3324316666667,-71.0853533333333,17.7,328194.207760696,4688792.80811255,19,T,1502,1194.20776069601,292.808112549596
1663962610.40072,0,71410,0,GPS1_Frame,42.3324433333333,-71.0853466666667,17.6,328194.788796684,4688794.090137,19,T,1503,1194.78879668377,294.09013699647
1663962611.36374,0,71411,0,GPS1_Frame,42.3324533333333,-71.08534,17.6,328195.365294337,4688795.18709103,19,T,1504,1195.36529433739,295.187091028318
1663962612.42987,0,71412,0,GPS1_Frame,42.3324633333333,-71.0853316666667,17.6,328196.07910899,4688796.28067795,19,T,1505,1196.07910898968,296.280677944422
1663962613.40357,0,71413,0,GPS1_Frame,42.3324733333333,-71.085325,17.6,328196.655606285,4688797.37763208,19,T,1506,1196.6556062852,297.377632076852
1663962614.36701,0,71414,0,GPS1_Frame,42.3324833333333,-71.0853183333333,17.6,328197.232103409,4688798.47458625,19,T,1507,1197.23210340942,298.474586251192
1663962615.35958,0,71415,0,GPS1_Frame,42.3324933333333,-71.0853116666667,17.5,328197.808600364,4688799.57154047,19,T,1508,1197.80860036431,299.571540469304
1663962616.40329,0,71416,0,GPS1_Frame,42.332505,-71.085305,17.4,328198.389635218,4688800.85356519,19,T,1509,1198.38963521796,300.85356519185
1663962617.36233,0,71417,0,GPS1_Frame,42.3325133333333,-71.0852966666667,17,328199.098910825,4688801.76208193,19,T,1510,1199.09891082509,301.762081934139
1663962618.36368,0,71418,0,GPS1_Frame,42.3325216666667,-71.0852866666667,16.8,328199.945503292,4688802.66723166,19,T,1511,1199.94550329226,302.667231656611
1663962619.39902,0,71419,0,GPS1_Frame,42.3325316666667,-71.0852783333333,16.6,328200.659316535,4688803.76081901,19,T,1512,1200.65931653488,303.760819006711
1663962620.36141,0,71420,0,GPS1_Frame,42.33254,-71.0852716666667,16.5,328201.231274573,4688804.67270303,19,T,1513,1201.23127457348,304.672703028657
1663962621.36548,0,71421,0,GPS1_Frame,42.33255,-71.085265,16.4,328201.807770455,4688805.76965755,19,T,1514,1201.80777045514,305.769657554105
1663962622.3604,0,71422,0,GPS1_Frame,42.33256,-71.0852566666667,16.4,328202.52158312,4688806.86324508,19,T,1515,1202.52158311981,306.863245080225
1663962623.36398,0,71423,0,GPS1_Frame,42.3325716666667,-71.08525,16.3,328203.102616591,4688808.14527016,19,T,1516,1203.1026165908,308.145270165056
1663962624.36404,0,71424,0,GPS1_Frame,42.3325816666667,-71.0852433333333,16.3,328203.679111929,4688809.24222483,19,T,1517,1203.67911192914,309.242224831134
1663962625.36602,0,71425,0,GPS1_Frame,42.3325916666667,-71.085235,16.2,328204.392923984,4688810.33581254,19,T,1518,1204.39292398363,310.335812536068
1663962626.36487,0,71426,0,GPS1_Frame,42.3326016666667,-71.0852283333333,16.3,328204.96941896,4688811.4327673,19,T,1519,1204.96941895958,311.43276730366
1663962627.39728,0,71427,0,GPS1_Frame,42.3326116666667,-71.0852216666667,16.3,328205.545913766,4688812.52972211,19,T,1520,1205.54591376631,312.529722113162
1663962628.3665,0,71428,0,GPS1_Frame,42.33262,-71.085215,16.2,328206.117870526,4688813.4416065,19,T,1521,1206.11787052598,313.441606503911
1663962629.40121,0,71429,0,GPS1_Frame,42.3326283333333,-71.0852066666667,16.2,328206.827143947,4688814.35012398,19,T,1522,1206.82714394701,314.350123979151
1663962630.36593,0,71430,0,GPS1_Frame,42.3326366666667,-71.0852,16.2,328207.399100403,4688815.26200847,19,T,1523,1207.39910040278,315.262008469552
1663962631.40394,0,71431,0,GPS1_Frame,42.332645,-71.085195,16.3,328207.83373995,4688816.17725994,19,T,1524,1207.83373995009,316.177259941585
1663962632.36158,0,71432,0,GPS1_Frame,42.332655,-71.0851916666667,16.4,328208.135600478,4688817.28094884,19,T,1525,1208.13560047757,317.280948838219
1663962633.43408,0,71433,0,GPS1_Frame,42.332665,-71.0851883333333,16.5,328208.437460921,4688818.38463774,19,T,1526,1208.43746092089,318.384637743235
1663962634.36193,0,71434,0,GPS1_Frame,42.332675,-71.0851866666667,16.6,328208.602004579,4688819.49169359,19,T,1527,1208.60200457904,319.491693588905
1663962635.3613,0,71435,0,GPS1_Frame,42.3326816666667,-71.0851866666667,16.8,328208.620155872,4688820.23197544,19,T,1528,1208.62015587196,320.231975438073
1663962636.39545,0,71436,0,GPS1_Frame,42.33269,-71.0851883333333,17.1,328208.505528323,4688821.16069468,19,T,1529,1208.50552832277,321.160694681108
1663962637.36378,0,71437,0,GPS1_Frame,42.3326983333333,-71.08519,17.2,328208.390900814,4688822.08941393,19,T,1530,1208.39090081357,322.089413927868
1663962638.36224,0,71438,0,GPS1_Frame,42.3327066666667,-71.0851933333333,17.3,328208.138956708,4688823.02150012,19,T,1531,1208.13895670779,323.021500117145
1663962639.35767,0,71439,0,GPS1_Frame,42.332715,-71.0851966666667,17.2,328207.887012682,4688823.95358632,19,T,1532,1207.88701268239,323.953586320393
1663962640.36704,0,71440,0,GPS1_Frame,42.3327233333333,-71.0852,17.3,328207.635068729,4688824.88567253,19,T,1533,1207.63506872894,324.885672532022
1663962641.36725,0,71441,0,GPS1_Frame,42.3327333333333,-71.085205,17.5,328207.250346144,4688826.00619618,19,T,1534,1207.25034614373,326.006196178496
1663962642.44451,0,71442,0,GPS1_Frame,42.3327416666667,-71.0852116666667,17.7,328206.723769258,4688826.94501635,19,T,1535,1206.72376925848,326.945016354322
1663962643.36456,0,71443,0,GPS1_Frame,42.3327483333333,-71.08522,17.7,328206.055338079,4688827.70213309,19,T,1536,1206.05533807946,327.702133091167
1663962644.35916,0,71444,0,GPS1_Frame,42.3327566666667,-71.08523,17.7,328205.254128445,4688828.64768736,19,T,1537,1205.25412844488,328.647687360644
1663962645.36492,0,71445,0,GPS1_Frame,42.3327633333333,-71.08524,17.7,328204.44838108,4688829.40817126,19,T,1538,1204.44838108006,329.408171263523
1663962646.4052,0,71446,0,GPS1_Frame,42.33277,-71.08525,17.4,328203.642633895,4688830.16865527,19,T,1539,1203.64263389551,330.168655265123
1663962647.36461,0,71447,0,GPS1_Frame,42.332775,-71.08526,17.4,328202.832348896,4688830.7440689,19,T,1540,1202.83234889567,330.744068898261
1663962648.36396,0,71448,0,GPS1_Frame,42.33278,-71.0852733333333,17.2,328201.747431079,4688831.32621676,19,T,1541,1201.74743107863,331.326216761954
1663962649.40419,0,71449,0,GPS1_Frame,42.3327866666667,-71.085285,17.2,328200.804367944,4688832.09006818,19,T,1542,1200.80436794361,332.090068178251
1663962650.36062,0,71450,0,GPS1_Frame,42.3327933333333,-71.085295,17.1,328199.998621462,4688832.85055262,19,T,1543,1199.99862146215,332.850552621298
1663962651.36726,0,71451,0,GPS1_Frame,42.3328,-71.0853066666667,16.9,328199.055558725,4688833.61440429,19,T,1544,1199.05555872468,333.614404285327
1663962652.36057,0,71452,0,GPS1_Frame,42.3328066666667,-71.0853183333333,16.8,328198.112496194,4688834.37825608,19,T,1545,1198.11249619443,334.378256083466
1663962653.36432,0,71453,0,GPS1_Frame,42.3328116666667,-71.0853316666667,16.7,328197.027579315,4688834.96040471,19,T,1546,1197.02757931501,334.960404710844
1663962654.37086,0,71454,0,GPS1_Frame,42.3328183333333,-71.0853433333333,16.8,328196.084517181,4688835.72425679,19,T,1547,1196.08451718109,335.724256793968
1663962655.39532,0,71455,0,GPS1_Frame,42.332825,-71.085355,16.7,328195.141455252,4688836.48810901,19,T,1548,1195.14145525196,336.488109012134
1663962656.36354,0,71456,0,GPS1_Frame,42.3328316666667,-71.0853666666667,16.7,328194.198393528,4688837.25196136,19,T,1549,1194.198393528,337.251961363479
1663962657.36426,0,71457,0,GPS1_Frame,42.33284,-71.0853783333333,16.5,328193.259870264,4688838.20088432,19,T,1550,1193.25987026375,338.200884317979
1663962658.39955,0,71458,0,GPS1_Frame,42.332845,-71.0853916666667,16.2,328192.174954362,4688838.78303373,19,T,1551,1192.17495436216,338.783033726737
1663962659.3631,0,71459,0,GPS1_Frame,42.3328516666667,-71.0854033333333,16,328191.231893268,4688839.5468865,19,T,1552,1191.23189326754,339.546886499971
1663962660.40552,0,71460,0,GPS1_Frame,42.3328583333333,-71.085415,15.8,328190.28883238,4688840.31073941,19,T,1553,1190.28883237997,340.310739405453
1663962661.40581,0,71461,0,GPS1_Frame,42.332865,-71.0854266666667,15.7,328189.345771693,4688841.07459244,19,T,1554,1189.34577169316,341.074592444114
1663962662.36178,0,71462,0,GPS1_Frame,42.3328716666667,-71.0854366666667,15.6,328188.54002749,4688841.83507828,19,T,1555,1188.54002749047,341.835078283213
1663962663.4047,0,71463,0,GPS1_Frame,42.3328783333333,-71.0854483333333,15.5,328187.596967201,4688842.59893157,19,T,1556,1187.59696720133,342.598931571469
1663962664.36428,0,71464,0,GPS1_Frame,42.3328833333333,-71.08546,15.4,328186.649368683,4688843.17771452,19,T,1557,1186.64936868264,343.177714522928
1663962665.36242,0,71465,0,GPS1_Frame,42.3328883333333,-71.0854716666667,15.4,328185.701770313,4688843.7564976,19,T,1558,1185.70177031273,343.756497604772
1663962666.39784,0,71466,0,GPS1_Frame,42.332895,-71.0854833333333,15.4,328184.758710589,4688844.52035129,19,T,1559,1184.75871058868,344.520351294428
1663962667.40325,0,71467,0,GPS1_Frame,42.3328983333333,-71.0854966666667,15.6,328183.669257819,4688844.9174316,19,T,1560,1183.6692578193,344.917431603186
1663962668.36318,0,71468,0,GPS1_Frame,42.3329033333333,-71.08551,15.8,328182.584343713,4688845.49958256,19,T,1561,1182.58434371313,345.499582556076
1663962669.40284,0,71469,0,GPS1_Frame,42.33291,-71.0855216666667,15.8,328181.641284555,4688846.26343668,19,T,1562,1181.64128455485,346.263436683454
1663962670.36589,0,71470,0,GPS1_Frame,42.3329166666667,-71.085535,15.8,328180.560909422,4688847.03065844,19,T,1563,1180.56090942188,347.03065843787
1663962671.36086,0,71471,0,GPS1_Frame,42.3329216666667,-71.0855483333333,15.8,328179.47599589,4688847.61280989,19,T,1564,1179.4759958901,347.612809890881
1663962672.44068,0,71472,0,GPS1_Frame,42.3329266666667,-71.08556,15.8,328178.528398687,4688848.19159398,19,T,1565,1178.52839868702,348.191593983211
1663962673.36498,0,71473,0,GPS1_Frame,42.3329316666667,-71.0855716666667,15.8,328177.580801641,4688848.77037821,19,T,1566,1177.58080164139,348.770378210582
1663962674.36566,0,71474,0,GPS1_Frame,42.3329366666667,-71.0855833333333,15.8,328176.633204747,4688849.34916257,19,T,1567,1176.63320474676,349.349162568338
1663962675.36513,0,71475,0,GPS1_Frame,42.3329416666667,-71.085595,15.9,328175.685608005,4688849.92794706,19,T,1568,1175.68560800527,349.927947059274
1663962676.36626,0,71476,0,GPS1_Frame,42.3329466666667,-71.0856083333333,15.9,328174.600695304,4688850.5100993,19,T,1569,1174.60069530387,350.510099296458
1663962677.36333,0,71477,0,GPS1_Frame,42.3329533333333,-71.0856183333333,15.9,328173.794953771,4688851.27058692,19,T,1570,1173.79495377128,351.270586918108
1663962678.4067,0,71478,0,GPS1_Frame,42.3329633333333,-71.0856266666667,15.8,328173.13560611,4688852.39784795,19,T,1571,1173.13560610992,352.397847945802
1663962679.36518,0,71479,0,GPS1_Frame,42.33297,-71.0856366666667,15.9,328172.32986496,4688853.15833575,19,T,1572,1172.32986495987,353.158335749991
1663962680.36491,0,71480,0,GPS1_Frame,42.332975,-71.0856483333333,15.9,328171.382269081,4688853.73712085,19,T,1573,1171.38226908096,353.737120853737
1663962681.36702,0,71481,0,GPS1_Frame,42.33298,-71.08566,16,328170.434673355,4688854.31590609,19,T,1574,1170.43467335508,354.315906088799
1663962682.40725,0,71482,0,GPS1_Frame,42.332985,-71.0856733333333,15.9,328169.349761752,4688854.89805918,19,T,1575,1169.34976175241,354.89805917535
1663962683.39749,0,71483,0,GPS1_Frame,42.33299,-71.0856833333333,16,328168.539482365,4688855.47347696,19,T,1576,1168.5394823649,355.473476961255
1663962684.4013,0,71484,0,GPS1_Frame,42.3329966666667,-71.085695,16,328167.596426055,4688856.23733307,19,T,1577,1167.59642605484,356.237333073281
1663962685.36569,0,71485,0,GPS1_Frame,42.3330033333333,-71.085705,16,328166.790685944,4688856.99782155,19,T,1578,1166.7906859442,356.997821548022
1663962686.36551,0,71486,0,GPS1_Frame,42.33301,-71.0857166666667,16,328165.847630032,4688857.76167791,19,T,1579,1165.84763003176,357.761677908711
1663962687.36373,0,71487,0,GPS1_Frame,42.3330183333333,-71.0857266666667,16.1,328165.046429317,4688858.70723708,19,T,1580,1165.04642931715,358.707237075083
1663962688.3657,0,71488,0,GPS1_Frame,42.3330266666667,-71.085735,16,328164.382544761,4688859.64942852,19,T,1581,1164.38254476117,359.649428524077
1663962689.36451,0,71489,0,GPS1_Frame,42.3330333333333,-71.085745,16.1,328163.5768054,4688860.40991739,19,T,1582,1163.57680539973,360.409917394631
1663962690.36723,0,71490,0,GPS1_Frame,42.3330416666667,-71.085755,16.1,328162.775605308,4688861.35547684,19,T,1583,1162.77560530754,361.355476843193
1663962691.36714,0,71491,0,GPS1_Frame,42.3330516666667,-71.085765,16.1,328161.97894455,4688862.48610687,19,T,1584,1161.97894455004,362.486106869765
1663962692.3652,0,71492,0,GPS1_Frame,42.3330583333333,-71.085775,16.2,328161.173205784,4688863.24659604,19,T,1585,1161.17320578411,363.246596038342
1663962693.40089,0,71493,0,GPS1_Frame,42.3330666666667,-71.085785,16.3,328160.372006353,4688864.19215579,19,T,1586,1160.37200635287,364.192155784927
1663962694.36552,0,71494,0,GPS1_Frame,42.333075,-71.085795,16.5,328159.570807145,4688865.13771563,19,T,1587,1159.57080714463,365.137715629302
1663962695.39676,0,71495,0,GPS1_Frame,42.3330816666667,-71.085805,16.6,328158.765068952,4688865.89820509,19,T,1588,1158.76506895176,365.898205094039
1663962696.48171,0,71496,0,GPS1_Frame,42.3330883333333,-71.085815,16.7,328157.959330935,4688866.65869466,19,T,1589,1157.95933093503,366.658694657497
1663962697.443,0,71497,0,GPS1_Frame,42.3330966666667,-71.0858233333333,16.6,328157.295448131,4688867.60088683,19,T,1590,1157.2954481307,367.600886834785
1663962698.36959,0,71498,0,GPS1_Frame,42.333105,-71.0858333333333,16.6,328156.494249743,4688868.54644706,19,T,1591,1156.49424974341,368.546447061002
1663962699.40213,0,71499,0,GPS1_Frame,42.33311,-71.085845,16.5,328155.546657233,4688869.12523442,19,T,1592,1155.54665723251,369.125234418549
1663962700.39717,0,71500,0,GPS1_Frame,42.3331166666667,-71.0858533333333,16.5,328154.878235687,4688869.88235636,19,T,1593,1154.87823568733,369.88235636428
1663962701.36642,0,71501,0,GPS1_Frame,42.3331266666667,-71.0858633333333,16.3,328154.081577232,4688871.01298737,19,T,1594,1154.08157723205,371.01298736874
1663962702.36749,0,71502,0,GPS1_Frame,42.333135,-71.085875,16.6,328153.143063975,4688871.96191603,19,T,1595,1153.14306397463,371.961916033179
1663962703.36389,0,71503,0,GPS1_Frame,42.33314,-71.0858866666667,16.7,328152.195472201,4688872.54070387,19,T,1596,1152.1954722011,372.540703865699
1663962704.36564,0,71504,0,GPS1_Frame,42.333145,-71.0858983333333,16.9,328151.247880579,4688873.11949183,19,T,1597,1151.24788057862,373.119491833262
1663962705.39876,0,71505,0,GPS1_Frame,42.3331483333333,-71.0859116666667,17,328150.158433993,4688873.51657756,19,T,1598,1150.15843399294,373.516577555798
1663962706.36624,0,71506,0,GPS1_Frame,42.3331516666667,-71.0859233333333,17.1,328149.206303192,4688873.91029532,19,T,1599,1149.20630319207,373.910295322537
